year,month,variable,value,isin
2016,8,logReturn,0.0216811853330492,US5949181045
2016,7,logReturn,0.102463480067951,US5949181045
2016,6,logReturn,-0.032304066886779,US5949181045
2016,5,logReturn,0.0532435714530012,US5949181045
2016,4,logReturn,-0.108224718092169,US5949181045
2016,3,logReturn,0.0491707334124481,US5949181045
2016,2,logReturn,-0.0655550029352309,US5949181045
2016,1,logReturn,0.0052775270547352,US5949181045
2015,12,logReturn,0.00469887294266651,US5949181045
2015,11,logReturn,0.0274087601591422,US5949181045
2015,10,logReturn,0.165519402662404,US5949181045
2015,9,logReturn,0.0567058896008343,US5949181045
2015,8,logReturn,-0.0663411583372495,US5949181045
2015,7,logReturn,0.0494900600218227,US5949181045
2015,6,logReturn,-0.067436662902924,US5949181045
2015,5,logReturn,-0.0310941550803213,US5949181045
2015,4,logReturn,0.177727093305305,US5949181045
2015,3,logReturn,-0.0763360463994661,US5949181045
2015,2,logReturn,0.0674855325285144,US5949181045
2015,1,logReturn,-0.146198046222798,US5949181045
2014,12,logReturn,-0.045659387620756,US5949181045
2014,11,logReturn,0.0141095409202715,US5949181045
2014,10,logReturn,0.0226174456235529,US5949181045
2014,9,logReturn,0.0277768579866886,US5949181045
2014,8,logReturn,0.0643910372463685,US5949181045
2014,7,logReturn,0.0303453036746352,US5949181045
2014,6,logReturn,0.0220631704494421,US5949181045
2014,5,logReturn,0.0301299831015582,US5949181045
2014,4,logReturn,-0.0249337860368778,US5949181045
2014,3,logReturn,0.0815491918915921,US5949181045
2014,2,logReturn,0.0564010284198453,US5949181045
2014,1,logReturn,0.0181336067236491,US5949181045
2013,12,logReturn,-0.0274198149557709,US5949181045
2013,11,logReturn,0.0783583159356926,US5949181045
2013,10,logReturn,0.0529229917482818,US5949181045
2013,9,logReturn,0.0429771266769979,US5949181045
2013,8,logReturn,0.0602970514334857,US5949181045
2013,7,logReturn,-0.0761703525297954,US5949181045
2013,6,logReturn,-0.0298020457416338,US5949181045
2013,5,logReturn,0.0713365156117187,US5949181045
2013,4,logReturn,0.145778055629751,US5949181045
2013,3,logReturn,0.023164271456143,US5949181045
2013,2,logReturn,0.00350461371984742,US5949181045
2013,1,logReturn,-0.00617319610237333,US5949181045
2012,12,logReturn,0.010549410650939,US5949181045
2012,11,logReturn,-0.0949700585938566,US5949181045
2012,10,logReturn,-0.0327422401198614,US5949181045
2012,9,logReturn,-0.0207815298263398,US5949181045
2012,8,logReturn,0.0534477305777073,US5949181045
2012,7,logReturn,-0.0363211239972225,US5949181045
2012,6,logReturn,0.0725240668922768,US5949181045
2012,5,logReturn,-0.0856250128339688,US5949181045
2012,4,logReturn,-0.00855207077794442,US5949181045
2012,3,logReturn,-0.001083792647689,US5949181045
2012,2,logReturn,0.0666451604616899,US5949181045
2012,1,logReturn,0.0983118809769802,US5949181045
2011,12,logReturn,0.0265438010448673,US5949181045
2011,11,logReturn,-0.00845035669569432,US5949181045
2011,10,logReturn,0.0821411599815508,US5949181045
2011,9,logReturn,-0.0516742966060881,US5949181045
2011,8,logReturn,-0.0185854233567172,US5949181045
2011,7,logReturn,0.0516748779686566,US5949181045
2011,6,logReturn,0.0622838401771041,US5949181045
2011,5,logReturn,-0.0191553592289513,US5949181045
2011,4,logReturn,0.0171209158071716,US5949181045
2011,3,logReturn,-0.0298771469261367,US5949181045
2011,2,logReturn,-0.0458624247504429,US5949181045
2011,1,logReturn,-0.00915774577836076,US5949181045
2010,12,logReturn,0.0693491638004327,US5949181045
2010,11,logReturn,-0.0586808217439374,US5949181045
2010,10,logReturn,0.0895885461359854,US5949181045
2010,9,logReturn,0.0243845166428196,US5949181045
2010,8,logReturn,-0.109954754440127,US5949181045
2010,7,logReturn,0.108334858966941,US5949181045
2010,6,logReturn,-0.117925557451576,US5949181045
2010,5,logReturn,-0.174550205541577,US5949181045
2010,4,logReturn,0.0460755069634264,US5949181045
2010,3,logReturn,0.00917915892415647,US5949181045
2010,2,logReturn,0.0136852656825313,US5949181045
2010,1,logReturn,-0.0937590136543592,US5949181045
2009,12,logReturn,0.0155397102922254,US5949181045
2009,11,logReturn,0.057747884769471,US5949181045
2009,10,logReturn,0.108447823137885,US5949181045
2009,9,logReturn,0.0692150284652367,US5949181045
2009,8,logReturn,0.0393308102114652,US5949181045
2009,7,logReturn,-0.0218707112618318,US5949181045
2009,6,logReturn,0.105032866957828,US5949181045
2009,5,logReturn,0.0379954962718891,US5949181045
2009,4,logReturn,0.0480261308804131,US5949181045
2009,3,logReturn,0.151348197763626,US5949181045
2009,2,logReturn,-0.0918045220252722,US5949181045
2009,1,logReturn,-0.173020907293175,US5949181045
2017,12,logVola,-2.80918287878712,US5949181045
2017,11,logVola,-3.30308706940014,US5949181045
2017,10,logVola,-2.73590225586133,US5949181045
2017,9,logVola,-3.37674568324997,US5949181045
2017,8,logVola,-3.21267512817031,US5949181045
2017,7,logVola,-3.28690886595132,US5949181045
2017,6,logVola,-2.89692135202483,US5949181045
2017,5,logVola,-3.1299239744638,US5949181045
2017,4,logVola,-3.55788442381226,US5949181045
2017,3,logVola,-3.60742106173596,US5949181045
2017,2,logVola,-3.73862432333221,US5949181045
2017,1,logVola,-3.30245361873608,US5949181045
2016,12,logVola,-3.09534567082677,US5949181045
2016,11,logVola,-2.82682197351601,US5949181045
2016,10,logVola,-2.90410275711672,US5949181045
2016,9,logVola,-3.06005796952071,US5949181045
2016,8,logVola,-3.90078726358328,US5949181045
2016,7,logVola,-2.77456227017814,US5949181045
2016,6,logVola,-2.56534851798214,US5949181045
2016,5,logVola,-2.86671584656758,US5949181045
2016,4,logVola,-2.44201180037999,US5949181045
2016,3,logVola,-2.83747687844471,US5949181045
2016,2,logVola,-2.5179286732787,US5949181045
2016,1,logVola,-2.19929690992608,US5949181045
2015,12,logVola,-2.70037223919818,US5949181045
2015,11,logVola,-3.11587345604684,US5949181045
2015,10,logVola,-2.2342021117425,US5949181045
2015,9,logVola,-2.6398299943315,US5949181045
2015,8,logVola,-2.21100215829282,US5949181045
2015,7,logVola,-2.84807280341527,US5949181045
2015,6,logVola,-3.13353639196937,US5949181045
2015,5,logVola,-2.80888201227772,US5949181045
2015,4,logVola,-2.18174455926111,US5949181045
2015,3,logVola,-2.83596469483335,US5949181045
2015,2,logVola,-3.4283405926627,US5949181045
2015,1,logVola,-2.04768064539725,US5949181045
2014,12,logVola,-2.7283483858085,US5949181045
2014,11,logVola,-3.23162005428604,US5949181045
2014,10,logVola,-2.57521090288046,US5949181045
2014,9,logVola,-3.07354859114135,US5949181045
2014,8,logVola,-3.40584259895279,US5949181045
2014,7,logVola,-3.05461665476916,US5949181045
2014,6,logVola,-3.15750277845031,US5949181045
2014,5,logVola,-3.1505181305036,US5949181045
2014,4,logVola,-2.82434792855338,US5949181045
2014,3,logVola,-2.73061808879587,US5949181045
2014,2,logVola,-3.40325044777866,US5949181045
2014,1,logVola,-2.57031794680452,US5949181045
2013,12,logVola,-2.9507077348963,US5949181045
2013,11,logVola,-2.73677074286447,US5949181045
2013,10,logVola,-2.63140506346987,US5949181045
2013,9,logVola,-2.87731604216809,US5949181045
2013,8,logVola,-2.36383950709701,US5949181045
2013,7,logVola,-2.01720025743589,US5949181045
2013,6,logVola,-2.76544987007297,US5949181045
2013,5,logVola,-2.96280166899684,US5949181045
2013,4,logVola,-2.40802083560923,US5949181045
2013,3,logVola,-3.69089857484686,US5949181045
2013,2,logVola,-3.15565784135475,US5949181045
2013,1,logVola,-3.12358948074056,US5949181045
2012,12,logVola,-2.98348772492329,US5949181045
2012,11,logVola,-2.74634899097482,US5949181045
2012,10,logVola,-2.97025629010105,US5949181045
2012,9,logVola,-2.98251637660054,US5949181045
2012,8,logVola,-3.22913308418921,US5949181045
2012,7,logVola,-2.65536944935386,US5949181045
2012,6,logVola,-2.54273432376198,US5949181045
2012,5,logVola,-2.96508153746039,US5949181045
2012,4,logVola,-2.64316745333445,US5949181045
2012,3,logVola,-3.25928916649713,US5949181045
2012,2,logVola,-2.9888872097139,US5949181045
2012,1,logVola,-2.64827299626081,US5949181045
2011,12,logVola,-3.04771678673776,US5949181045
2011,11,logVola,-2.50485012535378,US5949181045
2011,10,logVola,-2.74705612906472,US5949181045
2011,9,logVola,-2.56079302857914,US5949181045
2011,8,logVola,-2.09909600187654,US5949181045
2011,7,logVola,-2.7159489770635,US5949181045
2011,6,logVola,-2.7793519160862,US5949181045
2011,5,logVola,-3.13165645150203,US5949181045
2011,4,logVola,-2.82997247212804,US5949181045
2011,3,logVola,-3.04362675816587,US5949181045
2011,2,logVola,-3.22705916789513,US5949181045
2011,1,logVola,-2.7146500322808,US5949181045
2010,12,logVola,-3.16440299961943,US5949181045
2010,11,logVola,-3.11496291961063,US5949181045
2010,10,logVola,-2.82600824807253,US5949181045
2010,9,logVola,-2.6904610796008,US5949181045
2010,8,logVola,-3.14458302652382,US5949181045
2010,7,logVola,-2.78894570263632,US5949181045
2010,6,logVola,-2.37857839623074,US5949181045
2010,5,logVola,-2.36061353702811,US5949181045
2010,4,logVola,-3.21103362924881,US5949181045
2010,3,logVola,-3.29481492388031,US5949181045
2010,2,logVola,-2.96937490021185,US5949181045
2010,1,logVola,-2.64713400981319,US5949181045
2009,12,logVola,-3.11080051892354,US5949181045
2009,11,logVola,-3.00427492603251,US5949181045
2009,10,logVola,-2.56688742707438,US5949181045
2009,9,logVola,-3.22926407948088,US5949181045
2009,8,logVola,-2.94395193870164,US5949181045
2009,7,logVola,-2.09148980846425,US5949181045
2009,6,logVola,-2.74628886890679,US5949181045
2009,5,logVola,-2.56732795615101,US5949181045
2009,4,logVola,-1.93733502139837,US5949181045
2009,3,logVola,-1.77884986578554,US5949181045
2009,2,logVola,-2.1933104664638,US5949181045
2009,1,logVola,-1.6565016107221,US5949181045
2017,12,logReturn,0.0436240310738734,US6541061031
2017,11,logReturn,0.0927148802331804,US6541061031
2017,10,logReturn,0.0584107898199001,US6541061031
2017,9,logReturn,-0.0287050442472211,US6541061031
2017,8,logReturn,-0.121570999039714,US6541061031
2017,7,logReturn,0.00679753174302794,US6541061031
2017,6,logReturn,0.120540602429736,US6541061031
2017,5,logReturn,-0.0370485408863779,US6541061031
2017,4,logReturn,-0.00270401664173791,US6541061031
2017,3,logReturn,-0.0359518981501854,US6541061031
2017,2,logReturn,0.0751835110413891,US6541061031
2017,1,logReturn,0.0175434892254051,US6541061031
2016,12,logReturn,0.00354803810698089,US6541061031
2016,11,logReturn,0.00902652767764293,US6541061031
2016,10,logReturn,-0.0484288155790978,US6541061031
2016,9,logReturn,-0.106044628859487,US6541061031
2016,8,logReturn,0.0396308458627894,US6541061031
2016,7,logReturn,-0.0019802463086109,US6541061031
2016,6,logReturn,0.00765281477627659,US6541061031
2016,5,logReturn,-0.0761625187440491,US6541061031
2016,4,logReturn,-0.0439796591381667,US6541061031
2016,3,logReturn,-0.0207160309341097,US6541061031
2016,2,logReturn,-0.0251702055571398,US6541061031
2016,1,logReturn,0.0079341052003833,US6541061031
2015,12,logReturn,-0.0619340587483363,US6541061031
2015,11,logReturn,0.00827463318873358,US6541061031
2015,10,logReturn,0.0565172134328136,US6541061031
2015,9,logReturn,0.126514980160403,US6541061031
2015,8,logReturn,-0.0271882776382148,US6541061031
2015,7,logReturn,0.0515588211419282,US6541061031
2015,6,logReturn,0.0596983110409758,US6541061031
2015,5,logReturn,0.0115259826592508,US6541061031
2015,4,logReturn,-0.00715877703580994,US6541061031
2015,3,logReturn,0.0158716544818328,US6541061031
2015,2,logReturn,0.0579114973673759,US6541061031
2015,1,logReturn,-0.0296892534679468,US6541061031
2014,12,logReturn,-0.0130051570583013,US6541061031
2014,11,logReturn,0.0606196089220834,US6541061031
2014,10,logReturn,0.0583559684034009,US6541061031
2014,9,logReturn,0.117895815756455,US6541061031
2014,8,logReturn,-0.000389451731581012,US6541061031
2014,7,logReturn,-0.0112172389717023,US6541061031
2014,6,logReturn,0.0107619786545314,US6541061031
2014,5,logReturn,0.0564083544806686,US6541061031
2014,4,logReturn,-0.0195476545178756,US6541061031
2014,3,logReturn,-0.0466884463039467,US6541061031
2014,2,logReturn,0.102629552510563,US6541061031
2014,1,logReturn,-0.0713801663715642,US6541061031
2013,12,logReturn,-0.00256269195897371,US6541061031
2013,11,logReturn,0.0396940983332589,US6541061031
2013,10,logReturn,0.0450878610053025,US6541061031
2013,9,logReturn,0.122112977391799,US6541061031
2013,8,logReturn,-0.0456257643877901,US6541061031
2013,7,logReturn,0.00942316037894463,US6541061031
2013,6,logReturn,0.0102621868346059,US6541061031
2013,5,logReturn,-0.0238368473827502,US6541061031
2013,4,logReturn,0.0876988913621974,US6541061031
2013,3,logReturn,0.0736486442398055,US6541061031
2013,2,logReturn,0.0178993490574338,US6541061031
2013,1,logReturn,0.0417492575312284,US6541061031
2012,12,logReturn,0.0583339030469977,US6541061031
2012,11,logReturn,0.0220921698512961,US6541061031
2012,10,logReturn,-0.0446235129819234,US6541061031
2012,9,logReturn,-0.0244584459023846,US6541061031
2012,8,logReturn,0.0494918285646431,US6541061031
2012,7,logReturn,0.0494046875789665,US6541061031
2012,6,logReturn,-0.175310962920752,US6541061031
2012,5,logReturn,-0.0251093482571616,US6541061031
2012,4,logReturn,0.0258051784319828,US6541061031
2012,3,logReturn,-0.000921499116782469,US6541061031
2012,2,logReturn,0.0394085499109761,US6541061031
2012,1,logReturn,0.0715429436535462,US6541061031
2011,12,logReturn,0.0116884594743487,US6541061031
2011,11,logReturn,0.0242045504788866,US6541061031
2011,10,logReturn,0.148543420376935,US6541061031
2011,9,logReturn,-0.0120885659372351,US6541061031
2011,8,logReturn,-0.0305690998773502,US6541061031
2011,7,logReturn,-0.0183561081364998,US6541061031
2011,6,logReturn,0.0948538028027611,US6541061031
2011,5,logReturn,0.0265174735878563,US6541061031
2011,4,logReturn,0.0729355926860374,US6541061031
2011,3,logReturn,-0.14369849950225,US6541061031
2011,2,logReturn,0.063531741531805,US6541061031
2011,1,logReturn,-0.0428364709505729,US6541061031
2010,12,logReturn,-0.0221293787831131,US6541061031
2010,11,logReturn,0.0601703918887308,US6541061031
2010,10,logReturn,0.014723601812538,US6541061031
2010,9,logReturn,0.108999412528547,US6541061031
2010,8,logReturn,-0.0598844293326026,US6541061031
2010,7,logReturn,0.0786540301140937,US6541061031
2010,6,logReturn,-0.0486812846707711,US6541061031
2010,5,logReturn,-0.0718275015699886,US6541061031
2010,4,logReturn,0.0253509092576386,US6541061031
2010,3,logReturn,0.0782449387331395,US6541061031
2010,2,logReturn,0.053161307309816,US6541061031
2010,1,logReturn,-0.0247899628248545,US6541061031
2009,12,logReturn,0.0143574449966835,US6541061031
2009,11,logReturn,0.0375266120217233,US6541061031
2009,10,logReturn,-0.00512899214700613,US6541061031
2009,9,logReturn,0.178776893559666,US6541061031
2009,8,logReturn,-0.0219689907179264,US6541061031
2009,7,logReturn,0.0774307950784776,US6541061031
2009,6,logReturn,-0.130594042840437,US6541061031
2009,5,logReturn,0.0751508239157268,US6541061031
2009,4,logReturn,0.110096496932822,US6541061031
2009,3,logReturn,0.171181885798232,US6541061031
2009,2,logReturn,-0.0674964129354716,US6541061031
2009,1,logReturn,-0.15922353476513,US6541061031
2017,12,logVola,-2.83562774963932,US6541061031
2017,11,logVola,-3.11475983486071,US6541061031
2017,10,logVola,-2.83431395700717,US6541061031
2017,9,logVola,-3.28139258651253,US6541061031
2017,8,logVola,-2.77413519533834,US6541061031
2017,7,logVola,-2.93844405486256,US6541061031
2017,6,logVola,-2.10540784450823,US6541061031
2017,5,logVola,-3.25925063606828,US6541061031
2017,4,logVola,-3.42994267843285,US6541061031
2017,3,logVola,-2.43850822552679,US6541061031
2017,2,logVola,-2.98130844258519,US6541061031
2017,1,logVola,-3.18546184433,US6541061031
2016,12,logVola,-2.77556170372003,US6541061031
2016,11,logVola,-3.13030280463551,US6541061031
2016,10,logVola,-2.95809058111146,US6541061031
2016,9,logVola,-2.76536205205629,US6541061031
2016,8,logVola,-2.87849408604898,US6541061031
2016,7,logVola,-3.13682936128182,US6541061031
2016,6,logVola,-2.63099855383423,US6541061031
2016,5,logVola,-2.80887315812882,US6541061031
2016,4,logVola,-2.94747656094831,US6541061031
2016,3,logVola,-2.54419122037965,US6541061031
2016,2,logVola,-2.24345457907123,US6541061031
2016,1,logVola,-2.56071450139251,US6541061031
2015,12,logVola,-2.67508636577622,US6541061031
2015,11,logVola,-2.47727955776156,US6541061031
2015,10,logVola,-3.0081104460764,US6541061031
2015,9,logVola,-2.24014087984283,US6541061031
2015,8,logVola,-2.35113699197049,US6541061031
2015,7,logVola,-3.21199053181765,US6541061031
2015,6,logVola,-2.88799933408287,US6541061031
2015,5,logVola,-3.46173933342739,US6541061031
2015,4,logVola,-3.3661638685735,US6541061031
2015,3,logVola,-2.84043686989949,US6541061031
2015,2,logVola,-3.02344629260408,US6541061031
2015,1,logVola,-2.69025383353202,US6541061031
2014,12,logVola,-2.90515524143882,US6541061031
2014,11,logVola,-3.5352873029614,US6541061031
2014,10,logVola,-2.88395910228193,US6541061031
2014,9,logVola,-2.10885593033725,US6541061031
2014,8,logVola,-3.26262603633374,US6541061031
2014,7,logVola,-2.87046469817686,US6541061031
2014,6,logVola,-3.16437737772755,US6541061031
2014,5,logVola,-3.0903953830645,US6541061031
2014,4,logVola,-2.75756152920518,US6541061031
2014,3,logVola,-2.69713207920176,US6541061031
2014,2,logVola,-3.38043560729132,US6541061031
2014,1,logVola,-2.92715631296556,US6541061031
2013,12,logVola,-3.05147692210926,US6541061031
2013,11,logVola,-3.25031763011587,US6541061031
2013,10,logVola,-3.02623369456024,US6541061031
2013,9,logVola,-2.7845040348742,US6541061031
2013,8,logVola,-3.05971978494041,US6541061031
2013,7,logVola,-3.71760954766384,US6541061031
2013,6,logVola,-2.94108533181029,US6541061031
2013,5,logVola,-2.97281935951851,US6541061031
2013,4,logVola,-3.13793150288507,US6541061031
2013,3,logVola,-2.08219151753054,US6541061031
2013,2,logVola,-3.49430263831105,US6541061031
2013,1,logVola,-2.99700125343866,US6541061031
2012,12,logVola,-2.49417180314888,US6541061031
2012,11,logVola,-2.65355459049164,US6541061031
2012,10,logVola,-2.97133946836176,US6541061031
2012,9,logVola,-2.95003247652698,US6541061031
2012,8,logVola,-3.05310371570784,US6541061031
2012,7,logVola,-2.63766971566229,US6541061031
2012,6,logVola,-2.10090004635099,US6541061031
2012,5,logVola,-2.7163927049513,US6541061031
2012,4,logVola,-2.71300671169324,US6541061031
2012,3,logVola,-2.97455529442042,US6541061031
2012,2,logVola,-3.3628176830119,US6541061031
2012,1,logVola,-3.40441143020653,US6541061031
2011,12,logVola,-2.78175897413609,US6541061031
2011,11,logVola,-2.44551209778038,US6541061031
2011,10,logVola,-2.67736598256231,US6541061031
2011,9,logVola,-2.18807921046332,US6541061031
2011,8,logVola,-1.8389713256356,US6541061031
2011,7,logVola,-3.05887391425223,US6541061031
2011,6,logVola,-2.11877290826865,US6541061031
2011,5,logVola,-2.91163157260339,US6541061031
2011,4,logVola,-3.13051320935239,US6541061031
2011,3,logVola,-2.26575449339966,US6541061031
2011,2,logVola,-2.89383627734445,US6541061031
2011,1,logVola,-2.97146157400458,US6541061031
2010,12,logVola,-2.62882753700086,US6541061031
2010,11,logVola,-2.79632284588556,US6541061031
2010,10,logVola,-3.42784863517,US6541061031
2010,9,logVola,-3.0733321330919,US6541061031
2010,8,logVola,-3.12868157704672,US6541061031
2010,7,logVola,-2.84900330746809,US6541061031
2010,6,logVola,-2.41010736851375,US6541061031
2010,5,logVola,-2.06889515068738,US6541061031
2010,4,logVola,-3.08589195387219,US6541061031
2010,3,logVola,-2.8435640440829,US6541061031
2010,2,logVola,-2.83303670853601,US6541061031
2010,1,logVola,-3.36987149483268,US6541061031
2009,12,logVola,-3.02888842996434,US6541061031
2009,11,logVola,-2.78393861235298,US6541061031
2009,10,logVola,-2.85119614151451,US6541061031
2009,9,logVola,-2.41716533840603,US6541061031
2009,8,logVola,-2.69249705692669,US6541061031
2009,7,logVola,-2.69060570078314,US6541061031
2009,6,logVola,-2.56329966439517,US6541061031
2009,5,logVola,-2.11621381473343,US6541061031
2009,4,logVola,-1.94029686812941,US6541061031
2009,3,logVola,-1.83154996674351,US6541061031
2009,2,logVola,-2.02385407690617,US6541061031
2009,1,logVola,-2.05892495407001,US6541061031
2017,12,logReturn,-0.00358308094606936,US7170811035
2017,11,logReturn,0.0370139973778747,US7170811035
2017,10,logReturn,-0.0284016635057424,US7170811035
2017,9,logReturn,0.0499659518027374,US7170811035
2017,8,logReturn,0.0347491561259534,US7170811035
2017,7,logReturn,-0.019706149413783,US7170811035
2017,6,logReturn,0.0265460800203221,US7170811035
2017,5,logReturn,-0.0243805945903163,US7170811035
2017,4,logReturn,-0.00939134261624761,US7170811035
2017,3,logReturn,-0.00611939310806279,US7170811035
2017,2,logReturn,0.0745154364570591,US7170811035
2017,1,logReturn,-0.0392442745213897,US7170811035
2016,12,logReturn,0.0319062275353832,US7170811035
2016,11,logReturn,0.0438092687001767,US7170811035
2016,10,logReturn,-0.0602727785483723,US7170811035
2016,9,logReturn,-0.0236332949855653,US7170811035
2016,8,logReturn,-0.0611780383756723,US7170811035
2016,7,logReturn,0.0364384214230955,US7170811035
2016,6,logReturn,0.0131491225794523,US7170811035
2016,5,logReturn,0.065318619654372,US7170811035
2016,4,logReturn,0.0851530355536625,US7170811035
2016,3,logReturn,-0.0134051941351414,US7170811035
2016,2,logReturn,-0.00665213816184361,US7170811035
2016,1,logReturn,-0.0467723988352466,US7170811035
2015,12,logReturn,-0.0406730434569998,US7170811035
2015,11,logReturn,-0.0593772852894406,US7170811035
2015,10,logReturn,0.0603298607633689,US7170811035
2015,9,logReturn,0.00159216701874309,US7170811035
2015,8,logReturn,-0.107302982660187,US7170811035
2015,7,logReturn,0.0679831019317224,US7170811035
2015,6,logReturn,-0.0302555988528612,US7170811035
2015,5,logReturn,0.0278016199817309,US7170811035
2015,4,logReturn,-0.0117202949352327,US7170811035
2015,3,logReturn,0.000574892876709656,US7170811035
2015,2,logReturn,0.0896850895670238,US7170811035
2015,1,logReturn,-0.00255640338459791,US7170811035
2014,12,logReturn,-0.0035255528662038,US7170811035
2014,11,logReturn,0.0399190711277966,US7170811035
2014,10,logReturn,0.0270745110648105,US7170811035
2014,9,logReturn,0.0105394018536468,US7170811035
2014,8,logReturn,0.0182012986075677,US7170811035
2014,7,logReturn,-0.0381179512159948,US7170811035
2014,6,logReturn,-0.00100928590795951,US7170811035
2014,5,logReturn,-0.0411069057943586,US7170811035
2014,4,logReturn,-0.0211923432914596,US7170811035
2014,3,logReturn,0.00436875899063443,US7170811035
2014,2,logReturn,0.0566151584945345,US7170811035
2014,1,logReturn,-0.00197312558653381,US7170811035
2013,12,logReturn,-0.0384298060686727,US7170811035
2013,11,logReturn,0.0255248554729874,US7170811035
2013,10,logReturn,0.0602790641227001,US7170811035
2013,9,logReturn,0.0252093644604177,US7170811035
2013,8,logReturn,-0.0314038289908652,US7170811035
2013,7,logReturn,0.0590577185333335,US7170811035
2013,6,logReturn,0.0093276150279405,US7170811035
2013,5,logReturn,-0.0512036326612589,US7170811035
2013,4,logReturn,0.00794371391513326,US7170811035
2013,3,logReturn,0.0522790314477219,US7170811035
2013,2,logReturn,-0.00945594855274422,US7170811035
2013,1,logReturn,0.0602083184809566,US7170811035
2012,12,logReturn,-0.000425310372984675,US7170811035
2012,11,logReturn,0.0280273502489511,US7170811035
2012,10,logReturn,-0.00661567654442493,US7170811035
2012,9,logReturn,0.0442222696518557,US7170811035
2012,8,logReturn,-0.00334476178823746,US7170811035
2012,7,logReturn,0.0444432620166448,US7170811035
2012,6,logReturn,0.0609497783815052,US7170811035
2012,5,logReturn,-0.031011805967479,US7170811035
2012,4,logReturn,0.0136282832044172,US7170811035
2012,3,logReturn,0.0523519377515001,US7170811035
2012,2,logReturn,-0.00871919723252607,US7170811035
2012,1,logReturn,-0.0262882353199461,US7170811035
2011,12,logReturn,0.0773091797053887,US7170811035
2011,11,logReturn,0.0474832895702534,US7170811035
2011,10,logReturn,0.105586213763811,US7170811035
2011,9,logReturn,-0.0672586767570075,US7170811035
2011,8,logReturn,0.00944788083113745,US7170811035
2011,7,logReturn,-0.0750817652316211,US7170811035
2011,6,logReturn,-0.0216048337603001,US7170811035
2011,5,logReturn,0.0299090246011345,US7170811035
2011,4,logReturn,0.0285375107215881,US7170811035
2011,3,logReturn,0.0593310227688503,US7170811035
2011,2,logReturn,0.0115301769418059,US7170811035
2011,1,logReturn,0.0300881342078987,US7170811035
2010,12,logReturn,0.0472795429442318,US7170811035
2010,11,logReturn,-0.0675682188921362,US7170811035
2010,10,logReturn,0.0135856062014137,US7170811035
2010,9,logReturn,0.0532308440188723,US7170811035
2010,8,logReturn,0.0382897534189783,US7170811035
2010,7,logReturn,0.0527016387019282,US7170811035
2010,6,logReturn,-0.0499192704513892,US7170811035
2010,5,logReturn,-0.0942185261485257,US7170811035
2010,4,logReturn,-0.0213074169915015,US7170811035
2010,3,logReturn,-0.0343874548360905,US7170811035
2010,2,logReturn,-0.0586506541867743,US7170811035
2010,1,logReturn,-0.0143680844190818,US7170811035
2009,12,logReturn,-0.0356350871992031,US7170811035
2009,11,logReturn,0.0789120679490617,US7170811035
2009,10,logReturn,0.0432001494657648,US7170811035
2009,9,logReturn,0.0103221798152078,US7170811035
2009,8,logReturn,0.0503496853983413,US7170811035
2009,7,logReturn,0.0668428337138346,US7170811035
2009,6,logReturn,0.0161347336998091,US7170811035
2009,5,logReturn,0.123480048558574,US7170811035
2009,4,logReturn,-0.0460830252679462,US7170811035
2009,3,logReturn,0.155375353393468,US7170811035
2009,2,logReturn,-0.168556164336631,US7170811035
2009,1,logReturn,-0.225606737139638,US7170811035
2017,12,logVola,-3.26826842648383,US7170811035
2017,11,logVola,-3.91118702344442,US7170811035
2017,10,logVola,-3.54169549082333,US7170811035
2017,9,logVola,-3.04822290489915,US7170811035
2017,8,logVola,-3.44888093071204,US7170811035
2017,7,logVola,-3.7130488554613,US7170811035
2017,6,logVola,-3.18888052472353,US7170811035
2017,5,logVola,-3.50560072805363,US7170811035
2017,4,logVola,-4.24042319802389,US7170811035
2017,3,logVola,-3.71768487985736,US7170811035
2017,2,logVola,-3.46442305246581,US7170811035
2017,1,logVola,-3.27022156663688,US7170811035
2016,12,logVola,-3.138178694359,US7170811035
2016,11,logVola,-2.325456595023,US7170811035
2016,10,logVola,-3.51744101180085,US7170811035
2016,9,logVola,-2.98042946710009,US7170811035
2016,8,logVola,-3.1690395337877,US7170811035
2016,7,logVola,-3.7636738720753,US7170811035
2016,6,logVola,-3.08404796697217,US7170811035
2016,5,logVola,-3.25021553839898,US7170811035
2016,4,logVola,-2.70755855894338,US7170811035
2016,3,logVola,-2.83436599602401,US7170811035
2016,2,logVola,-2.8190964910123,US7170811035
2016,1,logVola,-3.02497160007211,US7170811035
2015,12,logVola,-3.11042758939762,US7170811035
2015,11,logVola,-2.75465980814959,US7170811035
2015,10,logVola,-2.52468615375322,US7170811035
2015,9,logVola,-2.52240033720688,US7170811035
2015,8,logVola,-2.50368586055932,US7170811035
2015,7,logVola,-3.04424700570401,US7170811035
2015,6,logVola,-3.67583414072319,US7170811035
2015,5,logVola,-3.48820899885006,US7170811035
2015,4,logVola,-3.34570899611909,US7170811035
2015,3,logVola,-3.09479420610145,US7170811035
2015,2,logVola,-2.94248583426589,US7170811035
2015,1,logVola,-2.95506484846234,US7170811035
2014,12,logVola,-2.99609513294903,US7170811035
2014,11,logVola,-3.52148407629507,US7170811035
2014,10,logVola,-2.83691649599748,US7170811035
2014,9,logVola,-3.30286482963575,US7170811035
2014,8,logVola,-3.33599422565533,US7170811035
2014,7,logVola,-3.19644197468436,US7170811035
